idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2347134,2025-11-11,Round 6,New Jersey Devils,2,New York Islanders,3,,https://www.thesportsdb.com/images/media/event/thumb/pobrdm1760899695.jpg
2347135,2025-11-11,Round 6,New York Rangers,6,Nashville Predators,3,,https://www.thesportsdb.com/images/media/event/thumb/jr6zgl1760899696.jpg
2347136,2025-11-11,Round 6,Edmonton Oilers,5,Columbus Blue Jackets,4,,https://www.thesportsdb.com/images/media/event/thumb/hqqh8p1760899697.jpg
2347137,2025-11-11,Round 6,Vegas Golden Knights,2,Florida Panthers,3,,https://www.thesportsdb.com/images/media/event/thumb/ok00km1760899699.jpg
2347138,2025-11-12,Round 6,Boston Bruins,5,Toronto Maple Leafs,3,,https://www.thesportsdb.com/images/media/event/thumb/i735zx1760899700.jpg
2347139,2025-11-12,Round 6,Carolina Hurricanes,1,Washington Capitals,4,,https://www.thesportsdb.com/images/media/event/thumb/lgd3j91760899701.jpg
2347140,2025-11-12,Round 6,Montreal Canadiens,1,Los Angeles Kings,5,,https://www.thesportsdb.com/images/media/event/thumb/yt3b3h1760899703.jpg
2347141,2025-11-12,Round 6,Ottawa Senators,2,Dallas Stars,3,,https://www.thesportsdb.com/images/media/event/thumb/u3t6yl1760899704.jpg
2347142,2025-11-12,Round 6,Minnesota Wild,1,San Jose Sharks,2,,https://www.thesportsdb.com/images/media/event/thumb/brzdhv1760899705.jpg
2347143,2025-11-12,Round 6,St. Louis Blues,3,Calgary Flames,2,,https://www.thesportsdb.com/images/media/event/thumb/0yx81o1760899707.jpg
2347144,2025-11-12,Round 6,Colorado Avalanche,4,Anaheim Ducks,1,,https://www.thesportsdb.com/images/media/event/thumb/cyknzx1760899708.jpg
2347145,2025-11-12,Round 6,Seattle Kraken,1,Columbus Blue Jackets,2,,https://www.thesportsdb.com/images/media/event/thumb/2uvfs51760899709.jpg
2347146,2025-11-12,Round 6,Vancouver Canucks,3,Winnipeg Jets,5,,https://www.thesportsdb.com/images/media/event/thumb/hrpnj81760899711.jpg
2347147,2025-11-13,Round 6,Tampa Bay Lightning,3,New York Rangers,7,,https://www.thesportsdb.com/images/media/event/thumb/nagv6w1760899712.jpg
2347148,2025-11-13,Round 6,Philadelphia Flyers,1,Edmonton Oilers,2,,https://www.thesportsdb.com/images/media/event/thumb/wkke2e1760899713.jpg
2347149,2025-11-13,Round 6,Utah Mammoth,5,Buffalo Sabres,2,,https://www.thesportsdb.com/images/media/event/thumb/au5x1m1760899715.jpg
2347150,2025-11-13,Round 6,Chicago Blackhawks,3,New Jersey Devils,4,,https://www.thesportsdb.com/images/media/event/thumb/5ei9sp1760899716.jpg
2347151,2025-11-14,Round 6,Toronto Maple Leafs,3,Los Angeles Kings,4,,https://www.thesportsdb.com/images/media/event/thumb/mpo0y71760899717.jpg
2347152,2025-11-14,Round 6,Ottawa Senators,5,Boston Bruins,3,,https://www.thesportsdb.com/images/media/event/thumb/jm8yxk1760899719.jpg
2347153,2025-11-14,Round 6,Montreal Canadiens,0,Dallas Stars,7,,https://www.thesportsdb.com/images/media/event/thumb/33bf4c1760899720.jpg
2347154,2025-11-14,Round 6,Florida Panthers,6,Washington Capitals,3,,https://www.thesportsdb.com/images/media/event/thumb/c4iwan1760899721.jpg
2347155,2025-11-14,Round 6,Detroit Red Wings,6,Anaheim Ducks,3,,https://www.thesportsdb.com/images/media/event/thumb/1cyujp1760899723.jpg
2347156,2025-11-14,Round 6,Columbus Blue Jackets,5,Edmonton Oilers,4,,https://www.thesportsdb.com/images/media/event/thumb/rh92pp1760899724.jpg
2347157,2025-11-14,Round 6,Calgary Flames,2,San Jose Sharks,0,,https://www.thesportsdb.com/images/media/event/thumb/xhgq4y1760899726.jpg
2347158,2025-11-14,Round 6,Colorado Avalanche,6,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/v4006x1760899727.jpg
2347159,2025-11-14,Round 6,Seattle Kraken,5,Winnipeg Jets,3,,https://www.thesportsdb.com/images/media/event/thumb/7yr0nf1760899728.jpg
2347160,2025-11-14,Round 6,Vegas Golden Knights,3,New York Islanders,4,,https://www.thesportsdb.com/images/media/event/thumb/s2cemo1760899730.jpg
2347161,2025-11-14,Round 6,Nashville Predators,2,Pittsburgh Penguins,1,,https://www.thesportsdb.com/images/media/event/thumb/vuf1171760899731.jpg
2347162,2025-11-15,Round 6,Carolina Hurricanes,4,Vancouver Canucks,3,,https://www.thesportsdb.com/images/media/event/thumb/ra4qc11760899732.jpg
2347163,2025-11-15,Round 6,St. Louis Blues,5,Philadelphia Flyers,6,,https://www.thesportsdb.com/images/media/event/thumb/ls4yly1760899734.jpg
2347164,2025-11-15,Round 6,Utah Mammoth,2,New York Islanders,3,,https://www.thesportsdb.com/images/media/event/thumb/ww86fx1760899735.jpg
2347165,2025-11-15,Round 6,Florida Panthers,1,Tampa Bay Lightning,3,,https://www.thesportsdb.com/images/media/event/thumb/eu70aw1760899737.jpg
2347166,2025-11-15,Round 6,Minnesota Wild,2,Anaheim Ducks,0,,https://www.thesportsdb.com/images/media/event/thumb/hhdo8w1760899738.jpg
2347167,2025-11-16,Round 6,Carolina Hurricanes,3,Edmonton Oilers,4,,https://www.thesportsdb.com/images/media/event/thumb/whi1uz1760899739.jpg
2347168,2025-11-16,Round 6,Chicago Blackhawks,3,Toronto Maple Leafs,2,,https://www.thesportsdb.com/images/media/event/thumb/ixzsi71760899741.jpg
2347169,2025-11-16,Round 6,Columbus Blue Jackets,1,New York Rangers,2,,https://www.thesportsdb.com/images/media/event/thumb/hhwpsd1760899742.jpg
2347170,2025-11-16,Round 6,Detroit Red Wings,4,Buffalo Sabres,5,,https://www.thesportsdb.com/images/media/event/thumb/yi7x8r1760899743.jpg
2347171,2025-11-16,Round 6,Montreal Canadiens,2,Boston Bruins,3,,https://www.thesportsdb.com/images/media/event/thumb/r5uxca1760899745.jpg
2347172,2025-11-16,Round 6,Ottawa Senators,0,Los Angeles Kings,1,,https://www.thesportsdb.com/images/media/event/thumb/cmy2la1760899746.jpg
2347173,2025-11-16,Round 6,Washington Capitals,2,New Jersey Devils,3,,https://www.thesportsdb.com/images/media/event/thumb/x75ku61760899747.jpg
2347174,2025-11-16,Round 6,Dallas Stars,5,Philadelphia Flyers,1,,https://www.thesportsdb.com/images/media/event/thumb/65dl6j1760899749.jpg
2347175,2025-11-16,Round 6,St. Louis Blues,1,Vegas Golden Knights,4,,https://www.thesportsdb.com/images/media/event/thumb/w2kb5s1760899750.jpg
2347176,2025-11-16,Round 6,Calgary Flames,3,Winnipeg Jets,4,,https://www.thesportsdb.com/images/media/event/thumb/494n7v1760899752.jpg
2347177,2025-11-16,Round 6,Seattle Kraken,4,San Jose Sharks,1,,https://www.thesportsdb.com/images/media/event/thumb/t8trty1760899753.jpg
2347178,2025-11-16,Round 6,Pittsburgh Penguins,4,Nashville Predators,0,,https://www.thesportsdb.com/images/media/event/thumb/gk89kj1760899754.jpg
2347179,2025-11-16,Round 6,Tampa Bay Lightning,2,Vancouver Canucks,6,,https://www.thesportsdb.com/images/media/event/thumb/98cqmw1760899756.jpg
2347180,2025-11-16,Round 6,Minnesota Wild,3,Vegas Golden Knights,2,,https://www.thesportsdb.com/images/media/event/thumb/c0tlb71760899757.jpg
2347181,2025-11-17,Round 7,New York Rangers,1,Detroit Red Wings,2,,https://www.thesportsdb.com/images/media/event/thumb/z8zzvg1760899758.jpg
2347182,2025-11-17,Round 7,Colorado Avalanche,4,New York Islanders,1,,https://www.thesportsdb.com/images/media/event/thumb/wxdm6f1760899760.jpg
2347183,2025-11-18,Round 7,Boston Bruins,1,Carolina Hurricanes,3,,https://www.thesportsdb.com/images/media/event/thumb/l1pto51760899761.jpg
2347184,2025-11-18,Round 7,Buffalo Sabres,5,Edmonton Oilers,1,,https://www.thesportsdb.com/images/media/event/thumb/wf5u8j1760899763.jpg
2347185,2025-11-18,Round 7,Florida Panthers,8,Vancouver Canucks,5,,https://www.thesportsdb.com/images/media/event/thumb/lefcdc1760899764.jpg
2347186,2025-11-18,Round 7,Washington Capitals,2,Los Angeles Kings,1,,https://www.thesportsdb.com/images/media/event/thumb/hwb8bn1760899765.jpg
2347187,2025-11-18,Round 7,Columbus Blue Jackets,4,Montreal Canadiens,3,,https://www.thesportsdb.com/images/media/event/thumb/ldr0os1760899767.jpg
2347188,2025-11-18,Round 7,Anaheim Ducks,3,Utah Mammoth,2,,https://www.thesportsdb.com/images/media/event/thumb/3sk1ye1760899768.jpg
2347189,2025-11-19,Round 7,Detroit Red Wings,4,Seattle Kraken,2,,https://www.thesportsdb.com/images/media/event/thumb/fn6lbn1760899769.jpg
2347190,2025-11-19,Round 7,Tampa Bay Lightning,5,New Jersey Devils,1,,https://www.thesportsdb.com/images/media/event/thumb/3380xu1760899771.jpg
2347191,2025-11-19,Round 7,Toronto Maple Leafs,3,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/wqbruv1760899772.jpg
2347192,2025-11-19,Round 7,Dallas Stars,2,New York Islanders,3,,https://www.thesportsdb.com/images/media/event/thumb/qzimtp1760899774.jpg
2347193,2025-11-19,Round 7,Winnipeg Jets,5,Columbus Blue Jackets,2,,https://www.thesportsdb.com/images/media/event/thumb/exfuyv1760899775.jpg
2347194,2025-11-19,Round 7,Chicago Blackhawks,5,Calgary Flames,2,,https://www.thesportsdb.com/images/media/event/thumb/i2sak41760899776.jpg
2347195,2025-11-19,Round 7,San Jose Sharks,3,Utah Mammoth,2,,https://www.thesportsdb.com/images/media/event/thumb/ykjqb81760899778.jpg
2347196,2025-11-19,Round 7,Vegas Golden Knights,3,New York Rangers,2,,https://www.thesportsdb.com/images/media/event/thumb/d013wf1760899779.jpg
2347197,2025-11-20,Round 7,Washington Capitals,7,Edmonton Oilers,4,,https://www.thesportsdb.com/images/media/event/thumb/huy87c1760899780.jpg
2347198,2025-11-20,Round 7,Buffalo Sabres,2,Calgary Flames,6,,https://www.thesportsdb.com/images/media/event/thumb/yze75j1760899782.jpg
2347199,2025-11-20,Round 7,Minnesota Wild,4,Carolina Hurricanes,3,,https://www.thesportsdb.com/images/media/event/thumb/55vup61760899783.jpg
2347200,2025-11-20,Round 7,Anaheim Ducks,4,Boston Bruins,3,,https://www.thesportsdb.com/images/media/event/thumb/b5be881760899785.jpg
2347201,2025-11-21,Round 7,Florida Panthers,1,New Jersey Devils,0,,https://www.thesportsdb.com/images/media/event/thumb/wv29uk1760899786.jpg
2347202,2025-11-21,Round 7,Montreal Canadiens,4,Washington Capitals,8,,https://www.thesportsdb.com/images/media/event/thumb/fd8q5b1760899787.jpg
2347203,2025-11-21,Round 7,Philadelphia Flyers,3,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/pyhrlx1760899789.jpg
2347204,2025-11-21,Round 7,Toronto Maple Leafs,2,Columbus Blue Jackets,3,,https://www.thesportsdb.com/images/media/event/thumb/qyvvha1760899790.jpg
2347205,2025-11-21,Round 7,Detroit Red Wings,0,New York Islanders,5,,https://www.thesportsdb.com/images/media/event/thumb/wqt9hk1760899791.jpg
2347206,2025-11-21,Round 7,Tampa Bay Lightning,2,Edmonton Oilers,1,,https://www.thesportsdb.com/images/media/event/thumb/dnhyy51760899793.jpg
2347207,2025-11-21,Round 7,Chicago Blackhawks,2,Seattle Kraken,3,,https://www.thesportsdb.com/images/media/event/thumb/kkzlbk1760899794.jpg
2347208,2025-11-21,Round 7,Colorado Avalanche,6,New York Rangers,3,,https://www.thesportsdb.com/images/media/event/thumb/wzyfea1760899796.jpg
2347209,2025-11-21,Round 7,Utah Mammoth,1,Vegas Golden Knights,4,,https://www.thesportsdb.com/images/media/event/thumb/5feszo1760899797.jpg
2347210,2025-11-21,Round 7,Vancouver Canucks,2,Dallas Stars,4,,https://www.thesportsdb.com/images/media/event/thumb/ta9a2n1760899798.jpg
2347211,2025-11-21,Round 7,Anaheim Ducks,2,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/8v4j481760899800.jpg
2347212,2025-11-21,Round 7,San Jose Sharks,4,Los Angeles Kings,3,,https://www.thesportsdb.com/images/media/event/thumb/luubou1760899801.jpg
2347213,2025-11-22,Round 7,Buffalo Sabres,9,Chicago Blackhawks,3,,https://www.thesportsdb.com/images/media/event/thumb/k044hk1760899802.jpg
2347214,2025-11-22,Round 7,Pittsburgh Penguins,0,Minnesota Wild,5,,https://www.thesportsdb.com/images/media/event/thumb/ghu7sg1760899804.jpg
2347215,2025-11-22,Round 7,Winnipeg Jets,3,Carolina Hurricanes,4,,https://www.thesportsdb.com/images/media/event/thumb/5e2fut1760899805.jpg
2347216,2025-11-22,Round 7,Los Angeles Kings,1,Boston Bruins,2,,https://www.thesportsdb.com/images/media/event/thumb/xru6cj1760899807.jpg
2347217,2025-11-22,Round 7,Detroit Red Wings,4,Columbus Blue Jackets,3,,https://www.thesportsdb.com/images/media/event/thumb/5yrjky1760899808.jpg
2347218,2025-11-22,Round 7,New York Islanders,1,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/p918wd1760899809.jpg
2347219,2025-11-23,Round 7,San Jose Sharks,2,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/qpupd11760899811.jpg
2347220,2025-11-23,Round 7,Washington Capitals,3,Tampa Bay Lightning,5,,https://www.thesportsdb.com/images/media/event/thumb/qd6yan1760899812.jpg
2347221,2025-11-23,Round 7,Florida Panthers,3,Edmonton Oilers,6,,https://www.thesportsdb.com/images/media/event/thumb/mv903q1760899814.jpg
2347222,2025-11-23,Round 7,Pittsburgh Penguins,2,Seattle Kraken,3,,https://www.thesportsdb.com/images/media/event/thumb/ju6h8i1760899815.jpg
2347223,2025-11-23,Round 7,Philadelphia Flyers,6,New Jersey Devils,3,,https://www.thesportsdb.com/images/media/event/thumb/ttujoz1760899816.jpg
2347224,2025-11-23,Round 7,Montreal Canadiens,5,Toronto Maple Leafs,2,,https://www.thesportsdb.com/images/media/event/thumb/oibfdy1760899818.jpg
2347225,2025-11-23,Round 7,Nashville Predators,0,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/o5cmhv1760899819.jpg
2347226,2025-11-23,Round 7,Utah Mammoth,3,New York Rangers,2,,https://www.thesportsdb.com/images/media/event/thumb/osh66b1760899821.jpg
2347227,2025-11-23,Round 7,Anaheim Ducks,4,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/k5nftz1760899822.jpg
2347228,2025-11-23,Round 7,Calgary Flames,3,Dallas Stars,2,,https://www.thesportsdb.com/images/media/event/thumb/0qodt51760899824.jpg
2347229,2025-11-23,Round 7,Buffalo Sabres,4,Carolina Hurricanes,1,,https://www.thesportsdb.com/images/media/event/thumb/9nuhrl1760899825.jpg
2347230,2025-11-23,Round 7,Winnipeg Jets,0,Minnesota Wild,3,,https://www.thesportsdb.com/images/media/event/thumb/r4leun1760899826.jpg
2347231,2025-11-23,Round 7,New York Islanders,1,Seattle Kraken,0,,https://www.thesportsdb.com/images/media/event/thumb/ty5fk61760899828.jpg
2347232,2025-11-24,Round 8,Chicago Blackhawks,0,Colorado Avalanche,1,,https://www.thesportsdb.com/images/media/event/thumb/e8j6ie1760899829.jpg
2347233,2025-11-24,Round 8,San Jose Sharks,3,Boston Bruins,1,,https://www.thesportsdb.com/images/media/event/thumb/3t03c71760899831.jpg
2347234,2025-11-24,Round 8,Vancouver Canucks,2,Calgary Flames,5,,https://www.thesportsdb.com/images/media/event/thumb/qiwz4s1760899832.jpg
2347235,2025-11-25,Round 8,New Jersey Devils,4,Detroit Red Wings,3,,https://www.thesportsdb.com/images/media/event/thumb/7rje2l1760899834.jpg
2347236,2025-11-25,Round 8,New York Rangers,3,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/vzp8uk1760899835.jpg
2347237,2025-11-25,Round 8,Tampa Bay Lightning,3,Philadelphia Flyers,0,,https://www.thesportsdb.com/images/media/event/thumb/ke4chn1760899837.jpg
2347238,2025-11-25,Round 8,Washington Capitals,5,Columbus Blue Jackets,1,,https://www.thesportsdb.com/images/media/event/thumb/eu7ywm1760899839.jpg
2347239,2025-11-25,Round 8,Nashville Predators,3,Florida Panthers,8,,https://www.thesportsdb.com/images/media/event/thumb/jb2lhj1760899840.jpg
2347240,2025-11-25,Round 8,Los Angeles Kings,2,Ottawa Senators,1,,https://www.thesportsdb.com/images/media/event/thumb/7tm8q91760899842.jpg
2347241,2025-11-25,Round 8,Utah Mammoth,5,Vegas Golden Knights,1,,https://www.thesportsdb.com/images/media/event/thumb/ox56cu1760899843.jpg
2347242,2025-11-26,Round 8,Edmonton Oilers,3,Dallas Stars,8,,https://www.thesportsdb.com/images/media/event/thumb/toysub1760899845.jpg
2347243,2025-11-27,Round 8,New York Islanders,1,Boston Bruins,3,,https://www.thesportsdb.com/images/media/event/thumb/hnz7e61760899847.jpg
2347244,2025-11-27,Round 8,Washington Capitals,4,Winnipeg Jets,3,,https://www.thesportsdb.com/images/media/event/thumb/a55ogz1760899848.jpg
2347245,2025-11-27,Round 8,Tampa Bay Lightning,5,Calgary Flames,1,,https://www.thesportsdb.com/images/media/event/thumb/9jstlt1760899850.jpg
2347246,2025-11-27,Round 8,Pittsburgh Penguins,4,Buffalo Sabres,2,,https://www.thesportsdb.com/images/media/event/thumb/1v2vla1760899851.jpg
2347247,2025-11-27,Round 8,Carolina Hurricanes,2,New York Rangers,4,,https://www.thesportsdb.com/images/media/event/thumb/fr8iqk1760899853.jpg
2347248,2025-11-27,Round 8,New Jersey Devils,3,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/091hav1760899854.jpg
2347249,2025-11-27,Round 8,Florida Panthers,2,Philadelphia Flyers,4,,https://www.thesportsdb.com/images/media/event/thumb/3bsm6d1760899856.jpg
2347250,2025-11-27,Round 8,Detroit Red Wings,3,Nashville Predators,6,,https://www.thesportsdb.com/images/media/event/thumb/t76it31760899857.jpg
2347251,2025-11-27,Round 8,Columbus Blue Jackets,1,Toronto Maple Leafs,2,,https://www.thesportsdb.com/images/media/event/thumb/1xik7e1760899859.jpg
2347252,2025-11-27,Round 8,Chicago Blackhawks,3,Minnesota Wild,4,,https://www.thesportsdb.com/images/media/event/thumb/r5qqet1760899860.jpg
2347253,2025-11-27,Round 8,Colorado Avalanche,6,San Jose Sharks,0,,https://www.thesportsdb.com/images/media/event/thumb/teaarn1760899862.jpg
2347254,2025-11-27,Round 8,Utah Mammoth,3,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/2tzihq1760899863.jpg
2347255,2025-11-27,Round 8,Anaheim Ducks,4,Vancouver Canucks,5,,https://www.thesportsdb.com/images/media/event/thumb/49r5ba1760899865.jpg
2347256,2025-11-27,Round 8,Seattle Kraken,2,Dallas Stars,3,,https://www.thesportsdb.com/images/media/event/thumb/m246ec1760899867.jpg
2347257,2025-11-27,Round 8,Vegas Golden Knights,3,Ottawa Senators,4,,https://www.thesportsdb.com/images/media/event/thumb/6l2hww1760899868.jpg
2347258,2025-11-28,Round 8,Detroit Red Wings,3,Tampa Bay Lightning,6,,https://www.thesportsdb.com/images/media/event/thumb/82mtmr1760899870.jpg
2347259,2025-11-28,Round 8,Boston Bruins,2,New York Rangers,6,,https://www.thesportsdb.com/images/media/event/thumb/wpy4le1760899871.jpg
2347260,2025-11-28,Round 8,Minnesota Wild,3,Colorado Avalanche,2,,https://www.thesportsdb.com/images/media/event/thumb/jyk1961760899873.jpg
2347261,2025-11-28,Round 8,Vegas Golden Knights,1,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/e1q40s1760899875.jpg
2347262,2025-11-28,Round 8,St. Louis Blues,4,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/bnxcpf1760899876.jpg
2347263,2025-11-28,Round 8,San Jose Sharks,3,Vancouver Canucks,2,,https://www.thesportsdb.com/images/media/event/thumb/o3in1b1760899878.jpg
2347264,2025-11-28,Round 8,New York Islanders,3,Philadelphia Flyers,4,,https://www.thesportsdb.com/images/media/event/thumb/3wo8ku1760899879.jpg
2347265,2025-11-28,Round 8,Florida Panthers,3,Calgary Flames,5,,https://www.thesportsdb.com/images/media/event/thumb/5ac8a01760899881.jpg
2347266,2025-11-28,Round 8,Buffalo Sabres,0,New Jersey Devils,5,,https://www.thesportsdb.com/images/media/event/thumb/mbkypi1760899883.jpg
2347267,2025-11-28,Round 8,Anaheim Ducks,5,Los Angeles Kings,4,,https://www.thesportsdb.com/images/media/event/thumb/8m702i1760899884.jpg
2347268,2025-11-28,Round 8,Carolina Hurricanes,5,Winnipeg Jets,1,,https://www.thesportsdb.com/images/media/event/thumb/bf5l6m1760899886.jpg
2347269,2025-11-28,Round 8,Washington Capitals,4,Toronto Maple Leafs,2,,https://www.thesportsdb.com/images/media/event/thumb/way0w01760899887.jpg
2347270,2025-11-29,Round 8,Columbus Blue Jackets,3,Pittsburgh Penguins,4,,https://www.thesportsdb.com/images/media/event/thumb/bton721760899889.jpg
2347271,2025-11-29,Round 8,Chicago Blackhawks,3,Nashville Predators,4,,https://www.thesportsdb.com/images/media/event/thumb/sycnaq1760899890.jpg
2347272,2025-11-29,Round 8,Dallas Stars,4,Utah Mammoth,3,,https://www.thesportsdb.com/images/media/event/thumb/2li3p11760899892.jpg
2347273,2025-11-29,Round 8,New York Rangers,1,Tampa Bay Lightning,4,,https://www.thesportsdb.com/images/media/event/thumb/5bj4xr1760899894.jpg
2347274,2025-11-29,Round 8,Colorado Avalanche,7,Montreal Canadiens,2,,https://www.thesportsdb.com/images/media/event/thumb/qs92ec1760899895.jpg
2347275,2025-11-29,Round 8,Seattle Kraken,0,Edmonton Oilers,4,,https://www.thesportsdb.com/images/media/event/thumb/609blf1760899897.jpg
2347276,2025-11-30,Round 8,Boston Bruins,3,Detroit Red Wings,2,,https://www.thesportsdb.com/images/media/event/thumb/wnobas1760899898.jpg
2347277,2025-11-30,Round 8,Nashville Predators,2,Winnipeg Jets,5,,https://www.thesportsdb.com/images/media/event/thumb/pddovw1760899900.jpg
2347278,2025-11-30,Round 8,New Jersey Devils,3,Philadelphia Flyers,5,,https://www.thesportsdb.com/images/media/event/thumb/4umswf1760899901.jpg
2347279,2025-11-30,Round 8,Pittsburgh Penguins,2,Toronto Maple Leafs,7,,https://www.thesportsdb.com/images/media/event/thumb/1uxc5h1760899903.jpg
2347280,2025-11-30,Round 8,Minnesota Wild,2,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/53jygn1760899904.jpg
2347281,2025-11-30,Round 8,St. Louis Blues,1,Utah Mammoth,0,,https://www.thesportsdb.com/images/media/event/thumb/hx7f2i1760899906.jpg
2347282,2025-11-30,Round 8,Los Angeles Kings,2,Vancouver Canucks,1,,https://www.thesportsdb.com/images/media/event/thumb/ljjzeo1760899907.jpg
2347283,2025-11-30,Round 8,Vegas Golden Knights,4,San Jose Sharks,3,,https://www.thesportsdb.com/images/media/event/thumb/ab4v5f1760899909.jpg
2347284,2025-11-30,Round 8,New York Islanders,1,Washington Capitals,4,,https://www.thesportsdb.com/images/media/event/thumb/fvop281760899910.jpg
2347285,2025-11-30,Round 8,Chicago Blackhawks,5,Anaheim Ducks,3,,https://www.thesportsdb.com/images/media/event/thumb/1juf6x1760899912.jpg
2347286,2025-11-30,Round 8,Carolina Hurricanes,1,Calgary Flames,0,,https://www.thesportsdb.com/images/media/event/thumb/r9qhif1760899913.jpg
2347287,2025-11-30,Round 8,Dallas Stars,6,Ottawa Senators,1,,https://www.thesportsdb.com/images/media/event/thumb/p2ls6o1760899915.jpg
2347288,2025-12-02,Round 9,New Jersey Devils,3,Columbus Blue Jackets,5,,https://www.thesportsdb.com/images/media/event/thumb/u9g7ag1760899916.jpg
2347289,2025-12-02,Round 9,Philadelphia Flyers,1,Pittsburgh Penguins,5,,https://www.thesportsdb.com/images/media/event/thumb/gyd0ng1760899918.jpg
2347290,2025-12-02,Round 9,Buffalo Sabres,5,Winnipeg Jets,1,,https://www.thesportsdb.com/images/media/event/thumb/nqqe0i1760899919.jpg
2347291,2025-12-02,Round 9,St. Louis Blues,1,Anaheim Ducks,4,,https://www.thesportsdb.com/images/media/event/thumb/o8e4hg1760899921.jpg
2347292,2025-12-02,Round 9,San Jose Sharks,6,Utah Mammoth,3,,https://www.thesportsdb.com/images/media/event/thumb/myf44w1760899922.jpg
2347293,2025-12-03,Round 9,New York Islanders,2,Tampa Bay Lightning,1,,https://www.thesportsdb.com/images/media/event/thumb/53zvq91760899924.jpg
2347294,2025-12-03,Round 9,New York Rangers,3,Dallas Stars,2,,https://www.thesportsdb.com/images/media/event/thumb/dcd8lj1760899925.jpg
2347295,2025-12-03,Round 9,Montreal Canadiens,2,Ottawa Senators,5,,https://www.thesportsdb.com/images/media/event/thumb/sq56bv1760899927.jpg
2347296,2025-12-03,Round 9,Detroit Red Wings,5,Boston Bruins,4,,https://www.thesportsdb.com/images/media/event/thumb/aybr3j1760899928.jpg
2347297,2025-12-03,Round 9,Florida Panthers,1,Toronto Maple Leafs,4,,https://www.thesportsdb.com/images/media/event/thumb/09e9ea1760899930.jpg
2347298,2025-12-03,Round 9,Nashville Predators,5,Calgary Flames,1,,https://www.thesportsdb.com/images/media/event/thumb/4l7c6j1760899932.jpg
2347299,2025-12-03,Round 9,Colorado Avalanche,3,Vancouver Canucks,1,,https://www.thesportsdb.com/images/media/event/thumb/zaohqd1760899933.jpg
2347300,2025-12-03,Round 9,Edmonton Oilers,0,Minnesota Wild,1,,https://www.thesportsdb.com/images/media/event/thumb/9pofsl1760899935.jpg
2347301,2025-12-03,Round 9,Vegas Golden Knights,4,Chicago Blackhawks,3,,https://www.thesportsdb.com/images/media/event/thumb/l5z3b01760899936.jpg
2347302,2025-12-03,Round 9,Los Angeles Kings,1,Washington Capitals,3,,https://www.thesportsdb.com/images/media/event/thumb/o5gitx1760899938.jpg
2347303,2025-12-04,Round 9,New Jersey Devils,0,Dallas Stars,3,,https://www.thesportsdb.com/images/media/event/thumb/97nvbh1760899939.jpg
2347304,2025-12-04,Round 9,Montreal Canadiens,3,Winnipeg Jets,2,,https://www.thesportsdb.com/images/media/event/thumb/dvm9sr1760899941.jpg
2347305,2025-12-04,Round 9,Philadelphia Flyers,5,Buffalo Sabres,2,,https://www.thesportsdb.com/images/media/event/thumb/qgs7g01760899942.jpg
2347306,2025-12-04,Round 9,San Jose Sharks,1,Washington Capitals,7,,https://www.thesportsdb.com/images/media/event/thumb/d5b43f1760899944.jpg
2347307,2025-12-04,Round 9,Anaheim Ducks,0,Utah Mammoth,7,,https://www.thesportsdb.com/images/media/event/thumb/nn4rb71760899945.jpg
2347308,2025-12-05,Round 9,Boston Bruins,5,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/gnk7cc1760899947.jpg
2347314,2025-12-05,Round 9,Carolina Hurricanes,1,Toronto Maple Leafs,5,,https://www.thesportsdb.com/images/media/event/thumb/cmk2jl1760899956.jpg
2347310,2025-12-05,Round 9,Florida Panthers,1,Nashville Predators,2,,https://www.thesportsdb.com/images/media/event/thumb/299hvl1760899950.jpg
2347311,2025-12-05,Round 9,New York Islanders,6,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/pb3f0m1760899951.jpg
2347312,2025-12-05,Round 9,Ottawa Senators,2,New York Rangers,4,,https://www.thesportsdb.com/images/media/event/thumb/cc2cne1760899953.jpg
2347313,2025-12-05,Round 9,Tampa Bay Lightning,3,Pittsburgh Penguins,4,,https://www.thesportsdb.com/images/media/event/thumb/uywslv1760899954.jpg
2347309,2025-12-05,Round 9,Columbus Blue Jackets,6,Detroit Red Wings,5,,https://www.thesportsdb.com/images/media/event/thumb/dc8nxx1760899948.jpg
